rank,property_id,address,latitude,longitude,price,bathrooms,bedrooms,area,zestimate,rent_zestimate,days_on_zillow,image,listing_type,broker_name,input,property_url,listing_url
665,112157409,"20802 Falcon Hill St, Humble, TX 77338",30.020103000000002,-95.326363,275000.0,3.0,4.0,2877.0 sqft,265600.0,2195.0,0.0,https://photos.zillowstatic.com/fp/e2ef3fd8e9e6b02d74a210299e6cfe0a-p_e.jpg,House for sale,R. Alexa Group LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/20802-Falcon-Hill-St-Humble-TX-77338/112157409_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
334,28416341,"15822 Manfield Dr, Houston, TX 77082",29.717987,-95.66344000000001,260000.0,2.0,3.0,1928.0 sqft,222900.0,1759.0,0.0,https://photos.zillowstatic.com/fp/95bb4aedfe0187450d15a729fbc3cbdd-p_e.jpg,House for sale,"Opendoor Brokerage, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/15822-Manfield-Dr-Houston-TX-77082/28416341_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
736,29505993,"8509 Birmingham Dr, Austin, TX 78748",30.182044,-97.80396800000001,465000.0,2.0,3.0,1361.0 sqft,427700.0,2028.0,0.0,https://photos.zillowstatic.com/fp/7e163ff1dc6eb50ac4b270a5f3fe95e3-p_e.jpg,Active,Black Label Real Estate Adviso,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8509-Birmingham-Dr-Austin-TX-78748/29505993_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
245,52113034,"50 S Plum Crest Cir, Spring, TX 77382",30.210141999999998,-95.559492,689000.0,6.0,5.0,3664.0 sqft,499200.0,3112.0,0.0,https://photos.zillowstatic.com/fp/c6dca9d20ae7dcbf369caa626aa8bde3-p_e.jpg,House for sale,"Compass Re Texas, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/50-S-Plum-Crest-Cir-Spring-TX-77382/52113034_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
194,26432182,"9300 Sturbridge St, San Antonio, TX 78254",29.523821,-98.665487,300000.0,2.0,3.0,1788.0 sqft,267000.0,1749.0,0.0,https://photos.zillowstatic.com/fp/ca9630a24c8e45ec9e6468ad314fef4c-p_e.jpg,House for sale,Opendoor Brokerage LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/9300-Sturbridge-St-San-Antonio-TX-78254/26432182_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
699,96473013,"7300 Golden Oak Ln, Killeen, TX 76542",31.049446000000003,-97.698476,290000.0,3.0,3.0,2170.0 sqft,269100.0,1898.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=31.049446,-97.698476&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=onyhw9pSCcoiex_7aB5N1PdpC_M=",House for sale,Hunter Rentals & Sales,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7300-Golden-Oak-Ln-Killeen-TX-76542/96473013_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
87,27893255,"7535 Dixie Dr, Houston, TX 77087",29.682118,-95.29114399999999,249900.0,2.0,4.0,1784.0 sqft,169600.0,1464.0,0.0,https://photos.zillowstatic.com/fp/f81f50a1f45e99f05c2a509265965785-p_e.jpg,House for sale,RE/MAX Grand,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7535-Dixie-Dr-Houston-TX-77087/27893255_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
785,50447663,"307 Watercrest Harbor Ln, League City, TX 77573",29.48146,-95.115708,340000.0,3.0,4.0,2530.0 sqft,330800.0,2400.0,0.0,https://photos.zillowstatic.com/fp/98cdd56406bcdef7f777d13b52850db2-p_e.jpg,House for sale,RE/MAX Space Center-Clear Lake,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/307-Watercrest-Harbor-Ln-League-City-TX-77573/50447663_zpid/,https://www.zillow.com/homes/TX_rb/20_p/
714,28687940,"15586 Highway 105 E, Conroe, TX 77306",30.326807000000002,-95.33062199999999,4900000.0,3.0,3.0,3969.0 sqft,325800.0,900.0,0.0,https://photos.zillowstatic.com/fp/6c1b8d4bf4ce7b30177b0548fcb9aa50-p_e.jpg,House for sale,Keller Williams Advtge Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/15586-Highway-105-E-Conroe-TX-77306/28687940_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
277,52829116,"2120 Wheaton Trl, Cedar Park, TX 78613",30.526351000000002,-97.867912,489900.0,3.0,4.0,2267.0 sqft,460800.0,2227.0,0.0,https://photos.zillowstatic.com/fp/dfad72a59f9557f3c8dd60b1de525a06-p_e.jpg,Active,JBGoodwin REALTORS NW,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2120-Wheaton-Trl-Cedar-Park-TX-78613/52829116_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
664,2070944222,"18976 Buckley Oak Dr, New Caney, TX 77357",30.162543,-95.19986800000001,276940.0,3.0,4.0,2032.0 sqft,276900.0,1959.0,0.0,https://photos.zillowstatic.com/fp/aa971f340020049802927dbb821bb6b1-p_e.jpg,New construction,"Turner Mangum,LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/18976-Buckley-Oak-Dr-New-Caney-TX-77357/2070944222_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
296,252176158,"4412 140th St, Lubbock, TX 79424",33.610205,-101.820545,440000.0,3.0,4.0,2514.0 sqft,417800.0,2712.0,0.0,https://photos.zillowstatic.com/fp/3c9ed0faf60855db4c3bcf7a3a74b233-p_e.jpg,House for sale,Keller Williams Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4412-140th-St-Lubbock-TX-79424/252176158_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
643,28722364,"31226 N Head Dr, Spring, TX 77386",30.14147,-95.422341,288900.0,2.0,4.0,1918.0 sqft,289900.0,1795.0,0.0,https://photos.zillowstatic.com/fp/16a539020d1cfea97e9721fc6a25fc28-p_e.jpg,House for sale,Texas United Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/31226-N-Head-Dr-Spring-TX-77386/28722364_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
638,26397425,"4468 Sherwood Way, San Antonio, TX 78217",29.573366999999998,-98.401605,199900.0,2.0,3.0,1702.0 sqft,237100.0,1679.0,0.0,https://photos.zillowstatic.com/fp/cebf4a6ba4d46d4b5bcc0affdc11271f-p_e.jpg,House for sale,Keller Williams Heritage,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4468-Sherwood-Way-San-Antonio-TX-78217/26397425_zpid/,https://www.zillow.com/homes/TX_rb/16_p/
204,96631550,"7131 Casita Dr, Magnolia, TX 77354",30.231170000000002,-95.578411,260000.0,4.0,3.0,1736.0 sqft,267900.0,1797.0,0.0,https://photos.zillowstatic.com/fp/14b861067bb3e9d425768de11917fe4d-p_e.jpg,House for sale,"Honeywood Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7131-Casita-Dr-Magnolia-TX-77354/96631550_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
160,121117726,"19522 Salado Creek Ct, Cypress, TX 77433",29.922439,-95.705642,520000.0,3.0,4.0,3279.0 sqft,474700.0,2591.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.922439,-95.705642&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=WgMjakqUpESJ5pRcNqjfFx6STlQ=",House for sale,"Compass RE Texas, LLC Memorial",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/19522-Salado-Creek-Ct-Cypress-TX-77433/121117726_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
760,193864140,"203 La Parita Ct, Jourdanton, TX 78026",28.904115,-98.543613,265000.0,2.0,3.0,1680.0 sqft,237400.0,1084.0,0.0,https://photos.zillowstatic.com/fp/038109a761846e659daf4d0e81a8e038-p_e.jpg,House for sale,Keller Williams City-View,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/203-La-Parita-Ct-Jourdanton-TX-78026/193864140_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
64,28815333,"1034 Herndon St, Corpus Christi, TX 78411",27.742289000000003,-97.388434,215000.0,2.0,3.0,1661.0 sqft,215000.0,1749.0,0.0,https://photos.zillowstatic.com/fp/3e7b3b7172a014f7fe1d1f15b33d4203-p_e.jpg,House for sale,Coldwell Banker Pacesetter Ste,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1034-Herndon-St-Corpus-Christi-TX-78411/28815333_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
478,66980593,"14236 Desert Sage Dr, Horizon City, TX 79928",31.702102000000004,-106.196477,200000.0,3.0,5.0,2620.0 sqft,235300.0,1914.0,0.0,https://photos.zillowstatic.com/fp/8cf089568d2f82d2ce0544c12876a0a4-p_e.jpg,House for sale,Clear View Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/14236-Desert-Sage-Dr-Horizon-City-TX-79928/66980593_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
474,26328617,"5327 Southampton Dr, San Antonio, TX 78228",29.463482,-98.591912,229500.0,2.0,4.0,1530.0 sqft,201800.0,1599.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.463482,-98.591912&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=CEqzbwx2adFo0YdX8seDzhjm4tM=",House for sale,Texas Realty and Investments,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5327-Southampton-Dr-San-Antonio-TX-78228/26328617_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
348,192583635,"49 County Road 2802, Cleveland, TX 77327",30.314842,-94.933047,265000.0,2.0,4.0,1712.0 sqft,191300.0,1672.0,0.0,https://photos.zillowstatic.com/fp/65c581bcae85ebd16485548511011340-p_e.jpg,House for sale,M5 Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/49-County-Road-2802-Cleveland-TX-77327/192583635_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
569,59894685,"3420 Sante Fe Trl, Seguin, TX 78155",29.614586,-97.969687,299000.0,3.0,3.0,2322.0 sqft,272100.0,1982.0,0.0,https://photos.zillowstatic.com/fp/8fcd3671dcab6b461885ce9121a9585f-p_e.jpg,House for sale,"State 28 Real Estate, PLLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3420-Sante-Fe-Trl-Seguin-TX-78155/59894685_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
261,28839889,"4130 Tarpon Pl, Corpus Christi, TX 78411",27.73072,-97.374573,259900.0,2.0,3.0,1938.0 sqft,251300.0,1588.0,0.0,https://photos.zillowstatic.com/fp/689c9e3d32f589548d3acb8d66f70db4-p_e.jpg,House for sale,Keller Williams Coastal Bend,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4130-Tarpon-Pl-Corpus-Christi-TX-78411/28839889_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
581,78793012,"1520 May St, Lufkin, TX 75901",31.333315999999996,-94.709692,139921.0,2.0,3.0,1216.0 sqft,110500.0,1200.0,0.0,https://photos.zillowstatic.com/fp/b1aa2484f883c98093b845cf022a30b4-p_e.jpg,House for sale,Century 21 Cota Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1520-May-St-Lufkin-TX-75901/78793012_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
686,27815562,"1603 Marshall St, Houston, TX 77006",29.739275,-95.399524,1650000.0,5.0,4.0,4733.0 sqft,1508700.0,9246.0,0.0,https://photos.zillowstatic.com/fp/dccfdd4e8a1649ea8f1f9d397a40a8e3-p_e.jpg,House for sale,Houston Portfolio Real Estate,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1603-Marshall-St-Houston-TX-77006/27815562_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
731,118222858,"410 Wild Orchid, Harlingen, TX 78552",26.188666,-97.753912,400000.0,4.0,5.0,2835.0 sqft,465000.0,1800.0,0.0,https://photos.zillowstatic.com/fp/ae6ef49f870b55d23ca850522b90b43c-p_e.jpg,House for sale,Jinks Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/410-Wild-Orchid-Harlingen-TX-78552/118222858_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
559,2070944223,"19011 Buckley Oak Dr, New Caney, TX 77357",30.162463,-95.199895,275749.0,3.0,4.0,1824.0 sqft,273200.0,1914.0,0.0,https://photos.zillowstatic.com/fp/48e2bd31f95906116d1dde45d644698c-p_e.jpg,New construction,"Turner Mangum,LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/19011-Buckley-Oak-Dr-New-Caney-TX-77357/2070944223_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
56,26139255,"3711 Skyridge Ave, San Antonio, TX 78210",29.385284000000002,-98.443993,290000.0,2.0,3.0,2544.0 sqft,241700.0,1494.0,0.0,https://photos.zillowstatic.com/fp/8a70d323b25ed3402534c713bd938715-p_e.jpg,House for sale,RE/MAX Alamo Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3711-Skyridge-Ave-San-Antonio-TX-78210/26139255_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
170,250991687,"10227 Midsummer Mdw, Converse, TX 78109",29.485991,-98.283936,315000.0,2.0,3.0,1907.0 sqft,281800.0,1872.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.485991,-98.283936&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=G6eT0RDCjF6Psrouhl82tdp0vTA=",Foreclosure,"Howard Shelf & Assoc, REALTORS",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10227-Midsummer-Mdw-Converse-TX-78109/250991687_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
208,26422436,"13715 Ridge Riv, San Antonio, TX 78230",29.567365999999996,-98.574461,345000.0,2.0,3.0,2134.0 sqft,356800.0,2499.0,0.0,https://photos.zillowstatic.com/fp/8a0b52ab9fe1faa0b5836d41b90a7ae5-p_e.jpg,House for sale,Fathom Realty LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/13715-Ridge-Riv-San-Antonio-TX-78230/26422436_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
502,177390635,"2602 Annie Rae Way, Corpus Christi, TX 78418",27.650046999999997,-97.308462,584900.0,3.0,4.0,3278.0 sqft,578800.0,3485.0,0.0,https://photos.zillowstatic.com/fp/89e3bfd31d5432b1587cd1d670bca58d-p_e.jpg,House for sale,Coldwell Banker Pacesetter Ste,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2602-Annie-Rae-Way-Corpus-Christi-TX-78418/177390635_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
626,152205362,"21121 Creek Rd, Manvel, TX 77578",29.470415000000003,-95.33355,625000.0,2.0,2.0,2320.0 sqft,438500.0,3088.0,0.0,https://photos.zillowstatic.com/fp/4208106e8c2a0de76f24eb95c0a6b0d6-p_e.jpg,House for sale,Scott PM Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/21121-Creek-Rd-Manvel-TX-77578/152205362_zpid/,https://www.zillow.com/homes/TX_rb/16_p/
537,26202073,"405 E Mandalay Dr, Olmos Park, TX 78212",29.478851000000002,-98.485737,1300000.0,4.0,4.0,3607.0 sqft,1312300.0,7377.0,0.0,https://photos.zillowstatic.com/fp/a3170a2ea71232e7d6175da89210d16d-p_e.jpg,House for sale,Kuper Sotheby's Int'l Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/405-E-Mandalay-Dr-Olmos-Park-TX-78212/26202073_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
169,80037406,"8431 Autry Bnd, San Antonio, TX 78254",29.519640000000003,-98.786934,290000.0,2.0,3.0,1856.0 sqft,295900.0,1950.0,0.0,https://photos.zillowstatic.com/fp/6f088d7a5834080a14ae230be00e52e9-p_e.jpg,House for sale,RE/MAX North-San Antonio,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8431-Autry-Bnd-San-Antonio-TX-78254/80037406_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
592,80038222,"2606 Sierra Peak, San Antonio, TX 78261",29.700264,-98.445652,410000.0,4.0,5.0,2830.0 sqft,381800.0,2575.0,0.0,https://photos.zillowstatic.com/fp/937a14d0a0177ec485668833b8f8c829-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2606-Sierra-Peak-San-Antonio-TX-78261/80038222_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
272,62565654,"5406 Chartres St, Houston, TX 77004",29.722019,-95.380157,380000.0,4.0,3.0,2046.0 sqft,370900.0,2728.0,0.0,https://photos.zillowstatic.com/fp/900f50348fbe761682493c0a1757b82c-p_e.jpg,Townhouse for sale,KSP,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5406-Chartres-St-Houston-TX-77004/62565654_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
101,96547898,"158 Hillsborough Dr W, Montgomery, TX 77356",30.428648,-95.621974,549900.0,3.0,3.0,2500.0 sqft,441400.0,2724.0,0.0,https://photos.zillowstatic.com/fp/4c5601b76ed81c039c19f831dd371684-p_e.jpg,House for sale,Coldwell Banker Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/158-Hillsborough-Dr-W-Montgomery-TX-77356/96547898_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
558,26514789,"107 Crows Nest Rd, Freeport, TX 77541",29.006590999999997,-95.302883,310000.0,3.0,3.0,1440.0 sqft,272100.0,1394.0,0.0,https://photos.zillowstatic.com/fp/a3c7e4e0a8eb2c29feb5ec72ae23a5cf-p_e.jpg,House for sale,The Local Agents Real Estate,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/107-Crows-Nest-Rd-Freeport-TX-77541/26514789_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
264,27759345,"746 W 24th St, Houston, TX 77008",29.80756,-95.411843,690000.0,1.0,1.0,1176.0 sqft,385600.0,2345.0,0.0,https://photos.zillowstatic.com/fp/211891dcdb2edec82ce15e632b0ecf12-p_e.jpg,Multi-family home for sale,Keller Williams Premier Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/746-W-24th-St-Houston-TX-77008/27759345_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
458,80043182,"5722 Sandy Cyn, San Antonio, TX 78252",29.375811,-98.710985,199000.0,2.0,3.0,1233.0 sqft,200200.0,1545.0,0.0,https://photos.zillowstatic.com/fp/446447c06c95e90f5fde39abbb35e928-p_e.jpg,House for sale,Keller Williams City-View,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5722-Sandy-Cyn-San-Antonio-TX-78252/80043182_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
262,28088768,"434 Castlebar Ct, Houston, TX 77015",29.790156,-95.172454,235000.0,2.0,3.0,1657.0 sqft,162400.0,1545.0,0.0,https://photos.zillowstatic.com/fp/c575d8a13bbdf39d1d1199ddc5094bee-p_e.jpg,House for sale,CLOVER REALTY,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/434-Castlebar-Ct-Houston-TX-77015/28088768_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
753,27676076,"1901 Hidden Cove Ct, League City, TX 77573",29.533233000000003,-95.050359,360000.0,3.0,4.0,2983.0 sqft,372400.0,2645.0,0.0,https://photos.zillowstatic.com/fp/eaa1aac6dbe30fa7edcf1c9a719d1ab7-p_e.jpg,House for sale,"RE/MAX Northwest, REALTORS",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1901-Hidden-Cove-Ct-League-City-TX-77573/27676076_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
627,28124629,"14963 Bramblewood Dr, Houston, TX 77079",29.766407,-95.61787700000001,924900.0,3.0,5.0,2945.0 sqft,716900.0,4369.0,0.0,https://photos.zillowstatic.com/fp/1abe51a3694401b9ad1fd25d3c105a3b-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/14963-Bramblewood-Dr-Houston-TX-77079/28124629_zpid/,https://www.zillow.com/homes/TX_rb/16_p/
2,296388348,"40206 Barksdale Dr, Magnolia, TX 77354",30.227209999999996,-95.654686,650000.0,6.0,3.0,3384.0 sqft,746100.0,4225.0,0.0,https://photos.zillowstatic.com/fp/3cdbf3ad6488c4a15cec5fa795407655-p_e.jpg,House for sale,Abby Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/40206-Barksdale-Dr-Magnolia-TX-77354/296388348_zpid/,https://www.zillow.com/homes/TX_rb/
93,98917226,"1000 W Dakota Ave, Midland, TX 79701",31.987756,-102.08155699999999,190000.0,2.0,3.0,1159.0 sqft,161900.0,1627.0,0.0,https://photos.zillowstatic.com/fp/ac4e0fa6e63be3aba1c1a985466eacc6-p_e.jpg,House for sale,"Pine And Beckett, Realtors",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1000-W-Dakota-Ave-Midland-TX-79701/98917226_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
337,123718398,"1436 Ozark Ave, McAllen, TX 78504",26.288217,-98.22100400000001,260000.0,3.0,3.0,2150.0 sqft,272500.0,1935.0,0.0,https://photos.zillowstatic.com/fp/f08f8b848ce345014e0bffb02d359815-p_e.jpg,Townhouse for sale,Imperio Real Estate Llc,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1436-Ozark-Ave-McAllen-TX-78504/123718398_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
745,26467370,"9811 Hawkwood, San Antonio, TX 78250",29.511234,-98.680878,280000.0,3.0,5.0,3288.0 sqft,313500.0,2366.0,0.0,https://photos.zillowstatic.com/fp/91d651898487091e7e28d5152ca288ab-p_e.jpg,House for sale,RentWerx San Antonio,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/9811-Hawkwood-San-Antonio-TX-78250/26467370_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
732,52733503,"305 Kiwi St, McAllen, TX 78504",26.258190000000003,-98.212611,275000.0,3.0,4.0,2139.0 sqft,237400.0,1699.0,0.0,https://photos.zillowstatic.com/fp/8356c570f2260867813af6f9ab1a07db-p_e.jpg,House for sale,Davis Real Estate - Mcallen,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/305-Kiwi-St-McAllen-TX-78504/52733503_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
46,98251908,"333 Belmore, San Elizario, TX 79849",31.585637,-106.25397199999999,121800.0,2.0,4.0,1936.0 sqft,134200.0,1047.0,0.0,https://photos.zillowstatic.com/fp/fc12193e0af027bb78e0ef2eff0d0e43-p_e.jpg,Multi-family home for sale,ERA Sellers & Buyers RE,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/333-Belmore-San-Elizario-TX-79849/98251908_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
369,182579171,"23418 Banksia Dr, New Caney, TX 77357",30.171879999999998,-95.195189,330000.0,3.0,4.0,2580.0 sqft,299600.0,2381.0,0.0,https://photos.zillowstatic.com/fp/e05b647039e0231944b221dcc37b8c43-p_e.jpg,House for sale,The Locher Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/23418-Banksia-Dr-New-Caney-TX-77357/182579171_zpid/,https://www.zillow.com/homes/TX_rb/10_p/
420,62590719,"3505 Sage Rd UNIT 414, Houston, TX 77056",29.729906,-95.46595400000001,299000.0,3.0,2.0,1399.0 sqft,284300.0,1941.0,0.0,https://photos.zillowstatic.com/fp/138087a114425c85d583ebc47b2f935a-p_e.jpg,Condo for sale,District Properties LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3505-Sage-Rd-UNIT-414-Houston-TX-77056/62590719_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
480,89559039,"3243 Maxroy St, Houston, TX 77008",29.786590999999998,-95.431168,429000.0,4.0,3.0,2482.0 sqft,433200.0,2887.0,0.0,https://photos.zillowstatic.com/fp/d197f3d9035c71803b40434bb4624095-p_e.jpg,House for sale,Coldwell Banker Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3243-Maxroy-St-Houston-TX-77008/89559039_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
440,2070351040,"22627 Bolanzo Ln, New Caney, TX 77357",30.16325,-95.203317,258810.0,2.0,3.0,1502.0 sqft,258800.0,1785.0,0.0,https://photos.zillowstatic.com/fp/f0155f83e8cbedbf29d452d028d953f7-p_e.jpg,New construction,"Turner Mangum,LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/22627-Bolanzo-Ln-New-Caney-TX-77357/2070351040_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
493,305002196,"346 Smith, Lindale, TX 75771",32.5167,-95.4327,254900.0,2.0,3.0,1548.0 sqft,247400.0,1688.0,0.0,https://photos.zillowstatic.com/fp/1eb8c1242f44fa0af622510cf8ccead0-p_e.jpg,House for sale,"Leslie Cain Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/346-Smith-Lindale-TX-75771/305002196_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
561,89639263,"22618 Spring Crossing Dr, Spring, TX 77373",30.089059000000002,-95.429007,296000.0,3.0,4.0,2460.0 sqft,251300.0,2029.0,0.0,https://photos.zillowstatic.com/fp/2f78c7b466483601ef2fd75d9f8c24bc-p_e.jpg,House for sale,BHGRE Gary Greene,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/22618-Spring-Crossing-Dr-Spring-TX-77373/89639263_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
155,72051561,"23222 San Salvador Pl, Katy, TX 77494",29.713872,-95.792017,735000.0,4.0,4.0,3898.0 sqft,704300.0,4247.0,0.0,https://photos.zillowstatic.com/fp/413dc4ca8d769a30fdff9b29333a8d82-p_e.jpg,House for sale,JPAR - The Sears Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/23222-San-Salvador-Pl-Katy-TX-77494/72051561_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
387,27786161,"5222 Mount Vernon St, Houston, TX 77006",29.726464,-95.393873,1395000.0,5.0,3.0,3571.0 sqft,1074600.0,6552.0,0.0,https://photos.zillowstatic.com/fp/8a83ce0f759f623a6d72867df15039c8-p_e.jpg,House for sale,"Compass RE Texas, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5222-Mount-Vernon-St-Houston-TX-77006/27786161_zpid/,https://www.zillow.com/homes/TX_rb/10_p/
